City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Aksarka,RU,2021-05-30 23:07:52,66.5606,67.7975,35.37,69,8,12.19
294,Ukiah,US,2021-05-30 23:05:51,39.1502,-123.2078,102.13,26,1,9.22
295,Beloha,MG,2021-05-30 23:07:53,-25.1667,45.05,64.45,85,36,5.7
296,Liverpool,GB,2021-05-30 23:05:40,53.4106,-2.9779,58.28,70,27,1.01
297,Kitimat,CA,2021-05-30 23:06:37,54.0524,-128.6534,55.9,91,100,1.95
298,Ozernovskiy,RU,2021-05-30 23:07:53,51.5,156.5167,40.48,92,100,7.09
299,Bandarbeyla,SO,2021-05-30 23:07:53,9.4942,50.8122,78.84,83,89,23.15
300,Alanya,TR,2021-05-30 23:06:24,36.5438,31.9998,68.13,65,47,2.35
301,Tuatapere,NZ,2021-05-30 23:07:54,-46.1333,167.6833,49.82,95,100,6.04
302,Mogadishu,SO,2021-05-30 23:06:07,2.0371,45.3438,78.19,84,89,16.51
303,Kikwit,CD,2021-05-30 23:07:54,-5.041,18.8162,73.78,50,100,2.39
304,Chyhyryn,UA,2021-05-30 23:07:55,49.0838,32.6555,52.95,93,98,7.7
305,Rudbar,AF,2021-05-30 23:07:55,30.15,62.6,86.34,12,0,9.22
306,Mitu,CO,2021-05-30 23:03:20,1.1983,-70.1733,72.68,99,100,2.3
307,Coruripe,BR,2021-05-30 23:07:55,-10.1256,-36.1756,75.22,87,54,8.12
308,Kota,IN,2021-05-30 23:07:56,25.1833,75.8333,91.38,32,28,12.46
309,Poum,NC,2021-05-30 23:07:56,-20.2333,164.0167,72.79,61,75,18.81
310,Krasnoselkup,RU,2021-05-30 23:05:37,65.7,82.4667,43.93,95,100,7.14
311,Pahrump,US,2021-05-30 23:07:57,36.2083,-115.9839,96.51,8,14,8.01
312,Sitka,US,2021-05-30 23:07:57,57.0531,-135.33,55.29,71,90,4.61
313,Saskylakh,RU,2021-05-30 23:07:57,71.9167,114.0833,38.32,82,63,3.38
314,Dunmore Town,BS,2021-05-30 23:07:58,25.5,-76.65,79.0,79,72,12.88
315,Longview,US,2021-05-30 23:07:58,32.5007,-94.7405,77.99,57,20,1.01
316,Ballina,AU,2021-05-30 23:07:58,-28.8667,153.5667,60.78,76,74,12.62
317,Cockburn Town,TC,2021-05-30 23:04:12,21.4612,-71.1419,80.28,81,15,18.3
318,Green Valley,US,2021-05-30 23:05:53,31.8543,-110.9937,97.81,7,0,4.0
319,Mogocha,RU,2021-05-30 23:07:59,53.7333,119.7667,48.97,93,100,5.26
320,Gimbi,ET,2021-05-30 23:07:59,9.1667,35.8333,56.86,58,3,3.8
321,Kirovskiy,RU,2021-05-30 23:08:00,45.0917,133.5136,56.66,79,88,6.69
322,Nouadhibou,MR,2021-05-30 23:08:00,20.931,-17.0347,66.09,88,9,19.42
323,Hushitai,CN,2021-05-30 23:08:01,41.9322,123.5114,62.51,55,10,6.26
324,Decatur,US,2021-05-30 23:08:01,39.8403,-88.9548,72.37,37,1,0.0
325,Yara,CU,2021-05-30 23:08:01,20.2753,-76.9533,79.29,79,75,4.41
326,Akyab,MM,2021-05-30 23:08:02,20.15,92.9,82.63,81,99,4.52
327,Hambantota,LK,2021-05-30 23:08:02,6.1241,81.1185,79.95,79,100,19.37
328,Zalesovo,RU,2021-05-30 23:08:02,53.9939,84.7431,50.23,82,50,3.76
329,Bouloupari,NC,2021-05-30 23:08:03,-21.8667,166.05,72.95,61,83,9.26
330,Yining,CN,2021-05-30 23:08:03,29.0361,114.5636,71.83,87,93,1.77
331,Nileshwar,IN,2021-05-30 23:08:04,12.25,75.1,78.3,85,86,4.79
332,Fond Du Lac,US,2021-05-30 23:06:24,43.775,-88.4388,68.09,28,1,6.91
333,Jojoima,SL,2021-05-30 23:08:04,7.8792,-10.7878,73.94,98,78,3.36
334,Shingu,JP,2021-05-30 23:06:44,33.7333,135.9833,70.79,59,0,4.83
335,Nakatunguru,TZ,2021-05-30 23:08:04,-2.1167,33.0667,74.32,68,57,10.78
336,Punta Cardon,VE,2021-05-30 23:08:05,11.6581,-70.215,80.6,76,20,29.97
337,Suntar,RU,2021-05-30 23:08:05,62.1444,117.6319,60.1,48,71,3.94
338,Vestmannaeyjar,IS,2021-05-30 23:08:06,63.4427,-20.2734,45.3,80,47,13.67
339,Portland,US,2021-05-30 23:03:57,45.5234,-122.6762,85.37,35,1,1.99
340,Taoudenni,ML,2021-05-30 23:08:06,22.6783,-3.9836,103.95,8,100,6.64
341,Dahuk,IQ,2021-05-30 23:03:29,36.8695,42.994,71.91,26,2,4.38
342,Hay River,CA,2021-05-30 23:08:07,60.8156,-115.7999,46.24,56,100,8.63
343,Quatre Cocos,MU,2021-05-30 23:04:15,-20.2078,57.7625,72.09,83,40,8.1
344,Kozhva,RU,2021-05-30 23:08:07,65.1073,57.0459,34.54,82,80,6.82
345,Half Moon Bay,US,2021-05-30 23:08:08,37.4636,-122.4286,94.53,58,1,11.74
346,Ejea De Los Caballeros,ES,2021-05-30 23:08:08,42.1263,-1.1372,68.99,83,29,5.88
347,Waterloo,CA,2021-05-30 23:03:21,43.4668,-80.5164,66.72,40,24,3.0
348,Kahului,US,2021-05-30 23:08:09,20.8947,-156.47,84.22,67,40,12.66
349,Honningsvag,NO,2021-05-30 23:08:09,70.9821,25.9704,42.1,94,100,25.32
350,Kahta,TR,2021-05-30 23:08:09,37.7855,38.6237,70.97,38,0,1.01
351,Meulaboh,ID,2021-05-30 23:08:10,4.1363,96.1285,75.29,89,87,5.32
352,Vaitape,PF,2021-05-30 23:08:10,-16.5167,-151.75,80.01,73,98,15.55
353,Sonoita,MX,2021-05-30 23:08:10,31.85,-112.8333,96.53,18,0,17.81
354,Asyut,EG,2021-05-30 23:08:11,27.181,31.1837,86.52,14,0,4.38
355,Zhangjiakou,CN,2021-05-30 23:08:11,40.81,114.8794,61.92,49,100,7.67
356,Grand Gaube,MU,2021-05-30 23:08:11,-20.0064,57.6608,72.37,83,33,3.0
357,Kalevala,RU,2021-05-30 23:08:12,65.2,31.1667,46.83,66,95,5.1
358,Harpenden,GB,2021-05-30 23:08:12,51.8168,-0.3571,52.36,90,0,3.44
359,Abu Dhabi,AE,2021-05-30 23:08:12,24.4667,54.3667,89.71,66,0,3.71
360,Balkanabat,TM,2021-05-30 23:08:13,39.5108,54.3671,83.79,29,0,12.01
361,Adwa,ET,2021-05-30 23:08:13,14.1646,38.8955,71.15,30,47,5.75
362,San Quintin,MX,2021-05-30 23:06:22,30.4833,-115.95,64.08,65,64,12.95
363,Inhambane,MZ,2021-05-30 23:08:14,-23.865,35.3833,69.26,79,37,11.32
364,Puerto Del Rosario,ES,2021-05-30 23:08:11,28.5004,-13.8627,67.75,77,70,14.97
365,Rio Gallegos,AR,2021-05-30 23:06:48,-51.6226,-69.2181,33.85,69,0,8.05
366,The Valley,AI,2021-05-30 23:08:14,18.217,-63.0578,81.1,83,20,6.91
367,Teya,RU,2021-05-30 23:08:15,60.3778,92.6267,41.14,63,88,3.36
368,Coos Bay,US,2021-05-30 23:08:15,43.3665,-124.2179,88.86,71,1,14.97
369,Nemuro,JP,2021-05-30 23:08:15,43.3236,145.575,41.56,81,94,19.69
370,Manono,CD,2021-05-30 23:08:16,-7.3,27.4167,66.0,51,11,2.24
371,Nogales,MX,2021-05-30 23:04:50,31.3086,-110.9422,92.19,9,1,19.48
372,Aojiang,CN,2021-05-30 23:08:16,22.9421,116.0359,78.46,93,100,2.84
373,Jaciara,BR,2021-05-30 23:08:17,-15.9653,-54.9683,74.35,47,55,2.84
374,Meiktila,MM,2021-05-30 23:08:06,20.8667,95.8667,77.72,84,63,12.12
375,Weiser,US,2021-05-30 23:08:17,44.251,-116.9693,86.31,15,72,6.58
376,Libreville,GA,2021-05-30 23:05:29,0.3925,9.4537,82.42,89,40,11.5
377,Baherden,TM,2021-05-30 23:08:18,38.4362,57.4316,92.44,15,4,12.1
378,Road Town,VG,2021-05-30 23:05:27,18.4167,-64.6167,82.2,74,16,15.41
379,Bethlehem,BR,2021-05-30 23:08:18,-1.4558,-48.5044,80.64,83,75,10.36
380,Narsaq,GL,2021-05-30 23:08:18,60.9167,-46.05,48.42,63,1,2.21
381,Coihaique,CL,2021-05-30 23:08:19,-45.5752,-72.0662,40.95,93,40,3.44
382,Ongandjera,NA,2021-05-30 23:08:19,-17.8833,15.0667,65.66,25,73,9.13
383,Xanlar,AZ,2021-05-30 23:08:19,40.5869,46.3158,63.79,55,20,4.52
384,Livingston,GB,2021-05-30 23:05:07,55.9029,-3.5226,57.11,86,25,3.11
385,Filadelfia,US,2021-05-30 23:07:12,39.9523,-75.1638,52.7,90,90,5.01
386,Sayyan,YE,2021-05-30 23:08:20,15.1718,44.3244,65.73,18,9,8.61
387,Indramayu,ID,2021-05-30 23:08:20,-6.3264,108.32,79.16,82,55,4.88
388,Otradnoye,RU,2021-05-30 23:08:21,59.7775,30.8181,39.25,67,12,2.66
389,Labis,MY,2021-05-30 23:08:07,2.385,103.021,75.72,95,42,2.15
390,Blind River,CA,2021-05-30 23:08:21,46.1834,-82.9582,59.25,42,40,4.76
391,Russkaya Polyana,UA,2021-05-30 23:08:22,49.417,31.9201,50.0,93,95,6.76
392,Port Macquarie,AU,2021-05-30 23:08:22,-31.4333,152.9167,59.9,72,87,8.93
393,Waddan,LY,2021-05-30 23:08:22,29.1614,16.139,77.49,32,27,9.71
394,Vila Franca Do Campo,PT,2021-05-30 23:08:22,37.7167,-25.4333,61.21,82,70,7.0
395,Ketchikan,US,2021-05-30 23:08:23,55.3422,-131.6461,55.38,94,90,11.5
396,Agapovka,RU,2021-05-30 23:08:23,53.2973,59.1348,56.41,90,67,4.21
397,Buraydah,SA,2021-05-30 23:07:42,26.326,43.975,87.33,13,14,2.42
398,Salto,UY,2021-05-30 23:05:40,-31.3833,-57.9667,51.96,76,0,3.44
399,Gotsu,JP,2021-05-30 23:08:24,35.0,132.2167,68.86,54,3,2.35
400,Fuling,CN,2021-05-30 23:08:24,29.7022,107.3919,72.79,84,99,1.9
401,Belyy Yar,RU,2021-05-30 23:08:24,53.6039,91.3903,48.09,76,0,1.48
402,Cabatuan,PH,2021-05-30 23:08:25,10.8794,122.486,80.4,84,67,0.65
403,Coihueco,CL,2021-05-30 23:08:25,-36.6167,-71.8333,52.54,76,93,3.6
404,Palizada,MX,2021-05-30 23:08:25,18.25,-92.0833,81.03,73,66,10.98
405,Kaeo,NZ,2021-05-30 23:06:33,-35.1,173.7833,60.33,89,84,17.16
406,Gummidipundi,IN,2021-05-30 23:06:15,13.4,80.15,83.98,63,83,9.24
407,Golden,US,2021-05-30 23:08:26,39.7555,-105.2211,57.09,95,90,4.0
408,Virginia Beach,US,2021-05-30 23:08:26,36.8529,-75.978,59.04,84,100,1.01
409,Pucallpa,PE,2021-05-30 23:05:30,-8.3791,-74.5539,80.67,71,92,1.97
410,Soyo,AO,2021-05-30 23:08:27,-6.1349,12.3689,77.49,89,71,8.84
411,Ossora,RU,2021-05-30 23:08:27,59.2353,163.0719,42.31,70,62,8.99
412,Puerto Colombia,CO,2021-05-30 23:08:28,10.9878,-74.9547,82.49,79,41,18.92
413,Saint-Pierre,RE,2021-05-30 23:08:28,-21.3393,55.4781,71.28,48,0,11.5
414,Ancud,CL,2021-05-30 23:08:28,-41.8697,-73.8203,56.23,95,100,15.01
415,Tomatlan,MX,2021-05-30 23:08:29,19.9333,-105.25,88.66,34,52,9.55
416,Mpika,ZM,2021-05-30 23:08:29,-11.8343,31.4529,51.89,54,1,4.61
417,Cam Ranh,VN,2021-05-30 23:08:29,11.9214,109.1591,80.56,78,0,3.06
418,Madinat Sittah Uktubar,EG,2021-05-30 23:08:29,29.8167,31.05,85.6,14,0,8.63
419,Tianpeng,CN,2021-05-30 23:08:30,30.9866,103.9393,70.27,70,100,1.21
420,Pacific Grove,US,2021-05-30 23:05:11,36.6177,-121.9166,91.15,77,1,5.01
421,Nelson Bay,AU,2021-05-30 23:08:30,-32.7167,152.15,57.11,79,81,1.01
422,Krasnoarmeysk,RU,2021-05-30 23:08:31,51.0239,45.6969,60.08,90,99,0.98
423,Arnprior,CA,2021-05-30 23:07:16,45.4334,-76.3494,65.59,62,68,7.09
424,Tocopilla,CL,2021-05-30 23:08:31,-22.092,-70.1979,66.34,74,71,8.46
425,Abha,SA,2021-05-30 23:08:04,18.2164,42.5053,64.65,55,0,5.46
426,Diego De Almagro,CL,2021-05-30 23:08:32,-26.3667,-70.05,63.09,47,0,1.7
427,Angoche,MZ,2021-05-30 23:08:32,-16.2325,39.9086,73.4,76,0,4.54
428,Labelle,US,2021-05-30 23:08:32,26.7617,-81.4384,87.82,64,92,8.19
429,Ixtapa,MX,2021-05-30 23:08:33,20.7,-105.2,81.63,69,1,10.36
430,Camacha,PT,2021-05-30 23:08:33,33.0833,-16.3333,61.56,67,40,13.8
431,Puerto Lopez,CO,2021-05-30 23:08:33,4.0845,-72.956,73.31,95,86,4.09
432,Strezhevoy,RU,2021-05-30 23:08:34,60.7333,77.5889,58.98,71,91,9.89
433,Riberalta,BO,2021-05-30 23:08:34,-10.9833,-66.1,75.02,90,85,2.13
434,Aykhal,RU,2021-05-30 23:08:34,66.0,111.5,56.66,37,8,5.99
435,Dali,CN,2021-05-30 23:08:35,25.7,100.1833,61.0,91,48,4.92
436,Shache,CN,2021-05-30 23:08:35,38.4167,77.2406,76.8,26,100,7.67
437,Kunya,NG,2021-05-30 23:08:35,12.2233,8.5325,83.66,13,2,3.42
438,Presidencia Roque Saenz Pena,AR,2021-05-30 23:08:36,-26.7852,-60.4388,57.9,51,1,5.84
439,Kirakira,SB,2021-05-30 23:08:36,-10.4544,161.9205,81.09,84,100,7.25
440,Ahmadnagar,IN,2021-05-30 23:08:36,19.0833,74.7333,78.75,76,95,3.51
441,Mawlaik,MM,2021-05-30 23:08:37,23.6333,94.4167,78.04,80,12,0.43
442,Hobyo,SO,2021-05-30 23:08:37,5.3505,48.5268,78.37,85,65,20.13
443,Beisfjord,NO,2021-05-30 23:08:37,68.3751,17.5988,46.26,99,100,5.14
444,Hornepayne,CA,2021-05-30 23:08:38,49.2138,-84.7705,57.2,52,96,13.53
445,Bria,CF,2021-05-30 23:08:38,6.5423,21.9863,72.43,74,15,1.59
446,Aklavik,CA,2021-05-30 23:08:38,68.2191,-135.0107,49.01,50,99,12.75
447,Oktyabrskoye,RU,2021-05-30 23:08:39,43.0645,44.7417,53.74,93,7,3.87
448,Canon City,US,2021-05-30 23:08:39,38.441,-105.2424,67.62,73,40,1.01
449,Krasnovishersk,RU,2021-05-30 23:08:39,60.4078,57.082,35.83,78,49,6.85
450,Matay,EG,2021-05-30 23:08:40,28.419,30.7792,87.01,15,0,3.13
451,Paamiut,GL,2021-05-30 23:08:40,61.994,-49.6678,35.28,90,35,18.54
452,Ilebo,CD,2021-05-30 23:08:41,-4.3167,20.5833,72.75,59,100,1.77
453,Mayor Pablo Lagerenza,PY,2021-05-30 23:08:41,-19.9309,-60.7718,62.22,66,97,7.47
454,Flin Flon,CA,2021-05-30 23:08:41,54.7682,-101.865,68.02,20,8,5.77
455,Liberal,US,2021-05-30 23:08:42,37.0431,-100.921,69.03,77,20,14.97
456,Sarangani,PH,2021-05-30 23:07:04,5.4033,125.4636,79.59,81,100,12.41
457,Jalu,LY,2021-05-30 23:08:42,29.0331,21.5482,83.48,22,0,11.52
458,Semey,KZ,2021-05-30 23:08:43,50.4111,80.2275,55.89,55,58,5.64
459,Marystown,CA,2021-05-30 23:06:13,47.1666,-55.1483,48.85,100,93,6.51
460,San Jose,US,2021-05-30 23:05:13,37.3394,-121.895,96.66,34,20,5.01
461,Sungaipenuh,ID,2021-05-30 23:08:43,-2.0833,101.3833,64.2,97,98,0.94
462,Thunder Bay,CA,2021-05-30 23:08:44,48.4001,-89.3168,60.98,84,98,10.4
463,Chara,RU,2021-05-30 23:08:44,56.9064,118.2631,48.02,75,92,1.81
464,Lavrentiya,RU,2021-05-30 23:06:09,65.5833,-171.0,37.74,75,17,12.82
465,Stephenville,US,2021-05-30 23:08:45,32.2207,-98.2023,77.34,78,75,12.66
466,Vidim,RU,2021-05-30 23:08:45,56.4088,103.1106,36.37,81,66,2.48
467,Paramonga,PE,2021-05-30 23:08:45,-10.6667,-77.8333,66.18,86,59,9.04
468,Lahad Datu,MY,2021-05-30 23:08:46,5.0268,118.327,77.5,90,93,1.19
469,Humen,CN,2021-05-30 23:08:46,22.819,113.6731,86.92,80,100,5.99
470,Benjamin Aceval,PY,2021-05-30 23:08:46,-24.9667,-57.5667,60.15,34,73,6.49
471,Zhigansk,RU,2021-05-30 23:08:47,66.7697,123.3711,53.08,49,4,10.92
472,Sao Miguel Do Araguaia,BR,2021-05-30 23:08:47,-13.275,-50.1628,78.69,44,21,2.13
473,Lalmohan,BD,2021-05-30 23:08:47,22.3384,90.7419,83.62,82,77,11.99
474,Namatanai,PG,2021-05-30 23:08:48,-3.6667,152.4333,83.05,73,95,8.19
475,Lithgow,AU,2021-05-30 23:08:48,-33.4833,150.15,41.86,61,0,1.03
476,Belaya Gora,RU,2021-05-30 23:08:48,68.5333,146.4167,63.39,34,32,14.47
477,Hoganas,SE,2021-05-30 23:08:49,56.1997,12.558,53.11,42,3,1.99
478,Innisfail,AU,2021-05-30 23:08:49,-17.5333,146.0333,70.79,87,91,8.34
479,Turkistan,KZ,2021-05-30 23:08:50,43.0,68.0,77.43,36,0,7.56
480,Dzheyrakh,RU,2021-05-30 23:08:50,42.8228,44.6756,47.59,89,19,2.82
481,Mehran,IR,2021-05-30 23:08:50,33.1222,46.1646,80.08,13,9,7.34
482,Morehead,US,2021-05-30 23:08:51,37.2711,-87.1764,71.31,40,1,3.44
483,Yakeshi,CN,2021-05-30 23:08:51,49.2833,120.7333,55.92,68,100,8.05
484,Vagur,FO,2021-05-30 23:08:51,61.4732,-6.8119,48.67,90,0,21.97
485,Broken Hill,AU,2021-05-30 23:08:52,-31.95,141.4333,49.77,30,18,8.21
486,Vikhorevka,RU,2021-05-30 23:08:52,56.1201,101.1636,35.19,98,100,3.11
487,Duncan,US,2021-05-30 23:08:52,34.5023,-97.9578,75.42,70,40,12.66
488,Suihua,CN,2021-05-30 23:08:53,46.6406,126.9969,62.74,63,26,7.11
489,Thanh Hoa,VN,2021-05-30 23:08:53,19.8,105.7667,83.14,71,100,3.6
490,Lusambo,CD,2021-05-30 23:05:27,-4.9667,23.45,69.85,54,100,2.01
491,Yenagoa,NG,2021-05-30 23:08:53,4.9247,6.2642,76.96,95,77,4.52
492,Anton Lizardo,MX,2021-05-30 23:08:54,19.05,-95.9833,90.21,66,51,11.63
493,Palmer,US,2021-05-30 23:08:54,42.1584,-72.3287,49.14,84,90,3.0
494,Irbil,IQ,2021-05-30 23:08:54,36.1926,44.0106,73.22,20,0,3.44
495,Port Blair,IN,2021-05-30 23:08:55,11.6667,92.75,81.12,83,100,4.27
496,Winnemucca,US,2021-05-30 23:08:55,40.973,-117.7357,84.25,10,1,8.05
497,Qianan,CN,2021-05-30 23:08:55,44.9932,124.0581,65.71,38,55,10.2
498,Kalawit,PH,2021-05-30 23:08:56,8.0667,122.5167,79.43,86,100,1.39
499,Biak,ID,2021-05-30 23:08:56,-0.9131,122.8766,77.34,84,96,4.61
500,Soure,BR,2021-05-30 23:08:56,-0.7167,-48.5233,78.55,86,15,8.34
501,Verkhnevilyuysk,RU,2021-05-30 23:08:57,63.4453,120.3167,60.73,36,6,5.46
502,Salinopolis,BR,2021-05-30 23:08:57,-0.6136,-47.3561,79.23,86,49,10.18
503,Ombessa,CM,2021-05-30 23:08:57,4.603,11.2565,71.64,98,98,2.48
504,Westport,US,2021-05-30 23:08:58,41.1415,-73.3579,51.94,93,90,1.01
505,Marovoay,MG,2021-05-30 23:08:58,-16.1,46.6333,71.74,70,49,2.21
506,Sur,OM,2021-05-30 23:06:01,22.5667,59.5289,90.64,39,86,12.97
507,Alappuzha,IN,2021-05-30 23:08:58,9.49,76.3264,80.08,81,87,8.7
508,Puerto Baquerizo Moreno,EC,2021-05-30 23:08:59,-0.9,-89.6,73.15,80,11,13.76
509,Tucuma,BR,2021-05-30 23:08:59,-0.1833,-50.05,76.62,90,14,5.99
510,Gejiu,CN,2021-05-30 23:08:59,23.306,103.1635,59.2,91,86,2.1
511,Hillsborough,US,2021-05-30 23:09:00,37.5741,-122.3794,94.28,60,20,25.32
512,Tura,IN,2021-05-30 23:04:57,25.5198,90.2201,72.88,96,87,3.89
513,Port Hedland,AU,2021-05-30 23:09:00,-20.3167,118.5667,69.85,78,90,5.75
514,Magomeni,TZ,2021-05-30 23:09:01,-6.8,39.25,73.04,88,15,5.1
515,Dabat,ET,2021-05-30 23:09:01,12.9842,37.765,64.4,28,28,5.91
516,Makat,KZ,2021-05-30 23:09:02,47.6469,53.3463,77.23,47,85,15.35
517,Mokhsogollokh,RU,2021-05-30 23:09:02,61.4681,128.9203,57.29,50,99,3.11
518,Korablino,RU,2021-05-30 23:09:02,53.9164,40.0133,43.93,84,100,12.97
519,Bull Savanna,JM,2021-05-30 23:09:03,17.8868,-77.5902,78.78,77,67,9.69
520,Fortuna,US,2021-05-30 23:09:03,40.5982,-124.1573,85.19,70,91,3.0
521,Sechura,PE,2021-05-30 23:09:03,-5.5569,-80.8222,73.29,69,11,16.96
522,Tiznit,MA,2021-05-30 23:09:04,29.5833,-9.5,75.0,45,100,2.68
523,Puli,TW,2021-05-30 23:09:04,23.9664,120.9695,76.23,85,98,0.16
524,Awbari,LY,2021-05-30 23:09:04,26.5921,12.7805,87.33,12,9,10.09
525,Grindavik,IS,2021-05-30 23:09:05,63.8424,-22.4338,44.56,87,40,15.7
526,Cap Malheureux,MU,2021-05-30 23:09:05,-19.9842,57.6142,72.46,83,28,4.0
527,Skjervoy,NO,2021-05-30 23:09:05,70.0311,20.9714,44.49,87,100,24.02
528,Griffith,US,2021-05-30 23:04:09,41.5284,-87.4237,71.4,39,1,1.99
529,Macedo De Cavaleiros,PT,2021-05-30 23:09:06,41.5382,-6.9611,59.31,66,24,2.24
530,Esil,KZ,2021-05-30 23:09:06,51.9556,66.4042,65.08,79,73,8.63
531,Baykit,RU,2021-05-30 23:09:06,61.67,96.37,40.28,80,41,1.77
532,Sergeyevka,KZ,2021-05-30 23:09:07,53.88,67.4158,63.27,85,88,7.09
533,Hualmay,PE,2021-05-30 23:09:07,-11.0964,-77.6139,65.93,86,56,9.37
534,Emerald,AU,2021-05-30 23:09:08,-23.5333,148.1667,60.35,49,0,7.63
535,Jiuquan,CN,2021-05-30 23:09:08,39.7432,98.5174,57.06,16,49,4.99
536,Turmalina,BR,2021-05-30 23:09:08,-17.2856,-42.73,67.93,62,24,3.36
537,Port Augusta,AU,2021-05-30 23:09:09,-32.5,137.7667,42.94,32,100,2.68
538,Santiago Del Estero,AR,2021-05-30 23:09:09,-27.7951,-64.2615,59.49,41,8,5.97
539,Hukuntsi,BW,2021-05-30 23:09:09,-24.0,21.75,53.96,39,9,7.05
540,Tabas,IR,2021-05-30 23:09:10,33.5959,56.9244,87.94,9,0,3.94
541,Rio Grande,BR,2021-05-30 23:09:10,-32.035,-52.0986,48.31,60,0,8.9
542,Mandurah,AU,2021-05-30 23:09:10,-32.55,115.7,56.98,72,70,16.4
543,Agadez,NE,2021-05-30 23:09:11,19.75,10.25,89.17,9,99,6.55
